feature,class,structuralcategory,functionalcategory,totallength,totaldb,totaloh,fullname,-crd1PtefM2-OLE1-wholeCell-trial1,-crd1PtefM2-OLE1-wholeCell-trial2,-crd1PtefM2-OLE1-wholeCell-trial3,-crd1PtefM3-OLE1-wholeCell-trial1,-crd1PtefM3-OLE1-wholeCell-trial2,-crd1PtefM3-OLE1-wholeCell-trial3,fad2-Lkluyveri-0bar-A,fad2-Lkluyveri-0bar-B,fad2-Lkluyveri-0bar-C,fad2-Lkluyveri-250bar-A,fad2-Lkluyveri-250bar-B,fad2-Lkluyveri-250bar-C,FM628-Lkluyveri-0bar-A,FM628-Lkluyveri-0bar-B,FM628-Lkluyveri-0bar-C,FM628-Lkluyveri-250bar-A,FM628-Lkluyveri-250bar-B,FM628-Lkluyveri-250bar-C,PtefM1-OLE1-wholeCell-trial1,PtefM1-OLE1-wholeCell-trial2,PtefM1-OLE1-wholeCell-trial3,PtefM2-OLE1-wholeCell-trial1,PtefM2-OLE1-wholeCell-trial2,PtefM2-OLE1-wholeCell-trial3,PtefM3-OLE1-wholeCell-trial1,PtefM3-OLE1-wholeCell-trial2,PtefM3-OLE1-wholeCell-trial3,PtefM4-OLE1-wholeCell-trial1,PtefM4-OLE1-wholeCell-trial2,PtefM4-OLE1-wholeCell-trial3,wildtype-isolatedMitoplasts-trial1,wildtype-isolatedMitoplasts-trial2,wildtype-isolatedMitoplasts-trial3,wildtype-wholeCell-trial1,wildtype-wholeCell-trial2,wildtype-wholeCell-trial3
,,,,,,,shortname,a10,a11,a12,a13,a14,a15,d1,d2,d3,d7,d8,d9,d4,d5,d6,d10,d11,d12,a16,a17,a18,a4,a5,a6,a7,a8,a9,a19,a20,a21,c1,c2,c3,a1,a2,a3
,,,,,,,cohort,Disease5-Cells,Disease5-Cells,Disease5-Cells,Disease4-Cells,Disease4-Cells,Disease4-Cells,Healthy4,Healthy4,Healthy4,Disease6,Disease6,Disease6,Healthy5,Healthy5,Healthy5,Disease6,Disease6,Disease6,Disease7-Cells,Disease7-Cells,Disease7-Cells,Disease1-Cells,Disease1-Cells,Disease1-Cells,Disease2-Cells,Disease2-Cells,Disease2-Cells,Disease8-Cells,Disease8-Cells,Disease8-Cells,Healthy3,Healthy3,Healthy3,Healthy1,Healthy1,Healthy1
EE 18:2;0,EE,STE,STO,18,2,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.294991227636214,0.474430855175793,0.447267810676219,0.472341753068403,0.419164912452,0.543005474313708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EE 18:3;0,EE,STE,STO,18,3,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.109973256343698,0.156294114674483,0.181655771837673,0.163983389541657,0.11363890617088,0.185440066243909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EE 19:0;0,EE,STE,STO,19,0,0,,NA,NA,NA,NA,NA,NA,NA,0.326488394228534,NA,NA,0.29322623275463,NA,0.210860049772639,0.294876073466438,0.315050357397029,0.222337369438163,0.246758873676456,0.235359083480659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EE 19:1;0,EE,STE,STO,19,1,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0690925582451756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EE 20:0;0,EE,STE,STO,20,0,0,,0.0412339570011051,0.0757877918194321,0.0698339217101687,0.0574318695304876,NA,0.118332702980539,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.274943142118588,NA,0.283408959069107,NA,0.082489416150924,0.0769783559615916,0.0394516879516904,NA,NA,0.115569123837063,0.096801967770227,0.127785410048659,NA,NA,NA,NA,NA,NA,NA,NA,0.216520948868785
EE 20:1;0,EE,STE,STO,20,1,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.138608410750661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EE 26:0;0,EE,STE,STO,26,0,0,,0.0572751395519354,0.115734817979376,0.0904079309483669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0687786126465419,NA,0.0680944433413597,0.0978724642948695,0.0940314542582087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LPA 16:0;0,LPA,GPL,LYS,16,0,0,,0.0421978252362463,0.0355771974995923,0.04186596254002,0.0362495416469493,0.0204201931148247,0.0184959494192514,0.0306806555602652,0.069307346468694,0.0417004446747342,0.0478779213723034,0.0835960204608458,0.0706214583154205,0.0465944195757213,0.0522978659404247,0.020744215044321,0.106911772579378,0.10018937037842,0.0605029981556036,0.0346293873476448,0.0298723438377685,0.040266289535156,0.0392601853930177,0.0351383459318088,0.0302752024865668,0.0116405654618237,0.0135151959415872,0.0135016045993402,0.00956778003817518,0.00764277575881401,NA,NA,0.02087161274628,NA,NA,0.00889852419004787,0.00958669500552056
LPA 16:1;0,LPA,GPL,LYS,16,1,0,,0.12697136269982,0.0827028828100541,0.0878520665537216,0.125694241500593,0.0555965227525259,0.0494704480509695,0.0283052445221414,0.0754031117300121,0.0549734084163839,0.120182781019356,0.109958113881296,0.112590959917518,0.0586575339248254,0.0674990457340684,0.0163557664192709,0.11265461916394,0.108424149833246,0.0848336776811348,0.10998564769807,0.0869064626002122,0.106427412727433,0.106270250123381,0.0943642649342366,0.101142064086051,0.0454377480173497,0.0495260659129163,0.0512197860436204,0.0286295080608026,0.0358323980643154,0.0351431634318671,NA,0.0372381211149126,0.0237898115979287,0.0202651590183483,0.0230950054629188,0.0223209232273399
LPA 16:2;0,LPA,GPL,LYS,16,2,0,,0.00704613506173261,NA,NA,0.00835183364046472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0185800766715122,0.00930309156500631,0.0176495425743528,NA,NA,NA,0.00406295966089323,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00472590448257107,NA
LPA 18:0;0,LPA,GPL,LYS,18,0,0,,0.00619703988000416,NA,0.00758731691658371,0.00820093929335556,NA,NA,NA,NA,NA,NA,0.0128039871449088,NA,NA,NA,NA,0.0132883915088789,0.0151581751185587,NA,0.00586251966912831,0.00701823940381282,NA,0.00907642535328643,0.00591495256850366,NA,NA,NA,NA,NA,NA,NA,NA,0.0141023538805377,NA,NA,NA,NA
LPA 18:1;0,LPA,GPL,LYS,18,1,0,,0.0692456543831673,0.048964839817001,0.0511007199529773,0.0937596106056248,0.0463468911880372,0.0446072519928475,0.0393026007940835,0.0927750688799539,0.0673573371281595,0.0836009948494094,0.133280968164488,NA,0.0632787505653073,0.0717500552075191,0.0217117332707644,0.122074655144239,0.131847857149624,0.0639296734047577,0.0528950014916507,0.0468347466543285,0.0508642448269782,0.064635770295222,0.0512188934542286,0.062210641636836,0.0305593709946078,0.0360331434368852,0.0381302520212497,0.034179074282396,0.0357876396893661,0.0412415120605931,NA,0.0526038490869091,0.0320960449707262,0.0259340867744808,0.0294823859872083,0.0290837961232492
LPA 18:2;0,LPA,GPL,LYS,18,2,0,,0.0185493905481142,NA,0.00783014178707334,0.0120132042541691,0.0062483681436442,0.00467289488988596,NA,NA,NA,NA,NA,NA,0.00312564520510187,0.00364104787768119,NA,0.0159738755388308,0.0119896043121522,NA,0.0119013959642053,0.00938797104310942,NA,0.0169136836774748,0.0130316741709477,0.0119251726907653,0.00625183442210767,0.00528951584875322,0.00687232272964872,NA,NA,NA,NA,NA,NA,NA,NA,NA
LPA 20:2;0,LPA,GPL,LYS,20,2,0,,0.00790396619160391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00697220478149846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LPC 14:0;0,LPC,GPL,LYS,14,0,0,,0.037095827239821,0.0348139051844526,0.0562777138886801,NA,0.0242971879660761,0.0164755596527163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.059298071456018,0.0450492799190932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LPC 14:1;0,LPC,GPL,LYS,14,1,0,,0.0128824839501787,NA,NA,NA,0.0138023880038569,0.014115024355168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LPC 16:0;0,LPC,GPL,LYS,16,0,0,,0.327307915276292,0.355507636816591,0.510277944792991,0.396483280048608,0.190313399592811,0.118103535686439,NA,NA,NA,NA,NA,NA,0.0182623212681204,0.0218876782233236,NA,0.0339352026655002,0.0484653665513548,NA,0.5313627577757,0.496315597353521,0.576746422193465,0.585885300018703,0.438664141465729,0.436372220428319,0.123448916315933,0.125986268135985,0.153136744691304,0.0858777725454839,0.0928861374237858,0.104180218466507,0.424167517420238,0.0771564050701065,0.250624030365444,0.0688765401271901,0.116569418246696,0.0799298690183307
LPC 16:1;0,LPC,GPL,LYS,16,1,0,,1.0366003887003,1.35981247044245,1.84261056336648,1.81491204818378,0.773232371002359,0.663684492126251,0.0343350521501144,0.0528651091494474,0.0394089702565204,NA,NA,NA,0.0348214470160259,0.0372342111096847,0.0437062793862532,0.039049377621712,0.0477728458478186,NA,1.94002601651063,1.69568354489514,1.75920495693051,1.91252262483853,1.78907826660995,1.7774487182985,1.18297741798147,0.87668125901767,1.19971022947413,0.580477167987631,0.607557035643121,0.689464706374617,0.685744883647367,0.88865867321911,0.635949186500306,0.339339936165798,0.432786350438357,0.413691549656785
LPC 18:0;0,LPC,GPL,LYS,18,0,0,,0.0654452293039817,0.047643871472824,0.091930744710186,0.12676847641331,0.068702253471676,0.0466333791491729,NA,NA,NA,NA,0.0508914379626837,NA,0.00558594207218426,0.00579223804957747,NA,0.0497954819892216,0.0599333719115631,NA,0.119325607206821,0.141443242844931,0.132619293946915,0.109512458231071,0.0862528432364762,0.0887796616564742,NA,0.0449431422853061,NA,NA,NA,0.0541241552315016,0.842847861813969,0.265428268585963,0.303106341908357,0.0442377058619855,0.0736848999736595,0.0622003502071392
LPC 18:1;0,LPC,GPL,LYS,18,1,0,,0.665109356130625,0.737183529794566,1.05041343122738,1.58877379417844,0.61608486604424,0.495425765768935,0.0347886672354073,0.0499636712637496,0.0394622721359391,NA,0.0817773984901522,NA,0.0283056061933182,0.0320165464909182,0.0348785817031057,0.0618973675218765,0.0740153865098527,NA,1.10795392062245,1.14840986925213,1.06553868149984,1.40832342334752,1.10927018100991,1.26358130876242,0.673682680396619,0.550609795392367,0.743483593739739,0.51272619286007,0.552874514695107,0.700195766953056,0.729431499036,0.671108526655784,0.499480153990274,0.4316182100275,0.561400417249499,0.477102447596357
LPE 14:0;0,LPE,GPL,LYS,14,0,0,,0.0221839687999242,NA,NA,0.0669301657449435,0.0427091618408802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0385277590608985,0.0258836215902379,0.0279518456742684,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0236357892464054,0.0262668371917863,NA
LPE 14:1;0,LPE,GPL,LYS,14,1,0,,NA,NA,NA,NA,NA,NA,0.20283006756835,0.152617109282395,0.21309001432799,1.47173231036802,0.249612290057417,6.73214002844293,NA,NA,0.213486229883574,0.194531427244438,0.163642848886894,NA,NA,0.0134729461546177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LPE 16:0;0,LPE,GPL,LYS,16,0,0,,0.33843665616926,0.158574733326657,0.288985356532221,1.03581604881554,0.518673298087002,0.269369981654285,0.00845331127826989,0.00744535973081695,0.00622739404568871,NA,NA,NA,0.00669751653106725,0.00763825661374582,0.0117145333026335,0.00866567168327739,0.0081979571677753,NA,0.381538801974922,0.424986597288723,0.424393155591258,0.71858251384443,0.431022275122214,0.372805356255551,0.269317935981391,0.253820081011106,0.281847176692036,0.201228360483073,0.29634995326654,0.280456208152976,0.0964891027341616,0.0700281766088165,0.0538061814821289,0.20635580263348,0.289863063934151,0.200900643145459
LPE 16:1;0,LPE,GPL,LYS,16,1,0,,0.317236852214005,0.288176230098949,0.33495954590478,1.35816278088239,0.643406917336411,0.382028210717116,NA,0.00639602896777016,NA,NA,NA,NA,0.00523775867471739,0.00489869591582102,0.00502811676775798,0.00819074813898411,0.00744922597980477,0.274647589245518,0.382760866920486,0.380210463811909,0.423152269291102,0.643616859429726,0.48117698139241,0.508835112273174,0.434967609361621,0.392926776217462,0.409630700359126,0.460641664641644,0.503582743008919,0.561444058175185,0.19738204081347,0.191283220192477,0.219464853913531,0.326142632832443,0.480725069218088,0.344220757498765
LPE 18:0;0,LPE,GPL,LYS,18,0,0,,0.0555189615590374,0.034343056758096,0.0418454276285577,0.0828541214864187,0.0398714096442643,0.0246794075865958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0541785179028853,0.0618164922173425,0.0593057954333187,0.0737765040093457,0.0543272447644001,0.0517034953365722,0.0225295356589297,0.0202460812572858,0.0217982875700249,NA,NA,0.0130610160932864,0.0245868479213732,NA,NA,0.0146533982323791,0.0206163142324154,0.015995040358652
LPE 18:1;0,LPE,GPL,LYS,18,1,0,,0.330063482919062,0.256072832888537,0.284356454391135,1.53717069381274,0.698865092349585,0.562771528524376,0.00714937013206448,0.00901002889711965,0.00569852227951131,NA,0.0151031896495208,0.254199312732883,0.00544730918415777,0.00590585233874308,0.00801264668603745,0.0109924258953731,0.0114803205136489,0.350892686778527,0.366504547911588,0.379178226058815,0.385690322208939,0.487034122545126,0.366553964520966,0.435891902202674,0.517783757670781,0.489032267142772,0.51480237573668,0.899840292750273,1.01661806368258,1.07130376823476,0.454151011825417,0.225184608821253,0.281185200851854,0.774677024324218,1.05038292646961,0.814531610781393
LPE 20:0;0,LPE,GPL,LYS,20,0,0,,0.0106399880162502,0.0151626465573922,NA,0.0255458469581876,0.00898572699735702,0.00851314326985922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0203446398147176,0.0136850888923061,NA,0.0182570795424372,0.0110088346774552,0.0166137966595995,NA,NA,NA,NA,NA,NA,0.0174830924605517,NA,NA,NA,NA,NA
LPE 20:1;0,LPE,GPL,LYS,20,1,0,,0.0797313186645055,0.10108704412742,0.0799136669371195,0.29595041080856,0.0951101189604963,0.105446470795458,NA,NA,NA,NA,NA,NA,0.00153808150250783,0.00164907209909744,NA,NA,NA,NA,0.115913224886993,0.0924219555737097,0.0955341745869824,0.128319663048145,0.105711438752232,0.12774543378649,0.0773805667192056,0.064439483940092,0.0614146043663037,0.0608341992889532,0.0727612893460891,0.0719929592717832,0.0205182519243916,0.0256035853927923,0.0184510959688831,0.0553036786204788,0.0873552767537934,0.0706880849941731
LPE 22:1;0,LPE,GPL,LYS,22,1,0,,0.00722848932075213,0.015648539370352,NA,0.0224017181598141,0.00904859212303761,0.0155400006675934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0150821311311982,NA,NA,0.0147387153393451,NA,0.0226321475060778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LPI 10:0;0,LPI,GPL,LYS,10,0,0,,0.0423873087850249,0.0226994504503338,0.0203095581959113,0.0431662647246158,0.0184895108199385,0.0116342315307141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0296191938813855,0.0338076197975088,0.0260519686750985,0.028704403116762,0.0182375967337979,0.0249834016682881,0.00665682652383862,0.00806565926649973,0.00733735471024162,0.00595060001694464,NA,NA,NA,NA,NA,NA,NA,NA
LPI 12:0;0,LPI,GPL,LYS,12,0,0,,0.0180540126269979,NA,0.0099837097419506,0.0231897140815338,0.0124201273428061,0.00852291305196283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0200853197620598,0.0176044177883595,0.0162572424203929,0.0143358113415387,0.0128768587160568,0.013017643455419,0.00606285866653571,0.00710871817848125,0.00655572652707812,NA,NA,NA,NA,NA,NA,NA,NA,NA
LPI 14:0;0,LPI,GPL,LYS,14,0,0,,0.0111907143501129,0.00564538629490554,0.00964389310381907,0.0166738417011255,0.00841972316428947,0.0056424360868973,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00437698684616042,NA,NA,0.00938505517233945,0.0093702142160233,NA,0.0119622093155915,0.0107349219412994,0.00831897860551234,0.0105187598113257,0.00864995320177163,0.00932360280999711,0.00887087391166445,0.00889568412439713,NA,NA,NA,NA,NA,0.00904947528780475,0.00619188763789979
LPI 14:1;0,LPI,GPL,LYS,14,1,0,,0.00267942336475769,NA,NA,0.00869115456564464,0.00465019650783058,0.00310217109400736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00543700703807348,NA,NA,NA,NA,NA,NA,NA,NA
LPI 16:0;0,LPI,GPL,LYS,16,0,0,,0.258164758301627,0.223244963418231,0.296803813597782,0.440466507287228,0.20968986133414,0.155845391099918,0.0230104916701989,0.0326670455397389,0.0238654679868628,0.227370421474507,0.180628104335152,0.312993534906667,0.020213156405799,0.0226913535187746,0.021049969967586,0.236273462307719,0.199307081132798,0.295524181826466,0.395372468508254,0.392561252054986,0.348113621549296,0.452259945260513,0.313124140200867,0.296031322192778,0.17773047848048,0.163186264922536,0.17787951819821,0.187025242020818,0.242083472249522,0.255856085614087,0.172871685460082,0.0462276026382204,0.122540978982052,0.10676189604278,0.183646633028975,0.127070707992711
LPI 16:1;0,LPI,GPL,LYS,16,1,0,,0.138590584639867,0.104806944738308,0.128529136418936,0.31182850428196,0.132160325445617,0.106684605765473,0.010433907640669,0.013482614093164,0.0106836303478323,0.0893798694531986,0.0343492219260955,0.160224314801023,0.0100512453290827,0.013295193735287,0.0146681749264583,0.0392885397510164,0.0267980666046153,0.107043283945126,0.204650254666164,0.170241088873402,0.175183887194508,0.143240798731309,0.113200512777994,0.134211080353094,0.0900525009460595,0.0777831173504659,0.0870027250247518,0.0968000181934422,0.104658074240112,0.12875477824256,NA,0.016902471586791,0.0168895881464272,0.057452753939621,0.0958831056945771,0.0750972963602311
LPI 18:0;0,LPI,GPL,LYS,18,0,0,,0.0957984002901955,0.0874635859944821,0.127603930675406,0.308415713045628,0.134971307683066,0.0924858166918592,NA,NA,NA,0.0662871426806117,0.0412175760207392,NA,NA,NA,NA,0.0430930976497315,0.0433313191371821,0.035890052162737,0.184406463951291,0.208154005659494,0.161566657697729,0.185473810777857,0.103855926481337,0.113097171168221,0.072680110984942,0.0671950381440019,0.0854568488666118,0.112136969401947,0.157177582432306,0.121328424651865,0.238668291091564,0.0815015055272408,0.132869077473022,0.0607591192998026,0.101573648836822,0.0689734125878272
LPI 18:1;0,LPI,GPL,LYS,18,1,0,,0.0670232507777587,0.0648911096396677,0.0773397567111892,0.230490042602126,0.11990858409786,0.103377070900879,0.0379217144909666,0.0433417624355152,0.037031020146222,0.184298809575512,0.0874416183685716,0.245992486571937,0.029230287257811,0.0373547687752777,0.0410670108197879,0.0910479619651217,0.083748260147045,0.267728802657149,0.11370454116398,0.0947066260836982,0.0805278322734805,0.0682198119098053,0.0519591286453607,0.0729595252276207,0.0628113038315027,0.0545317804139901,0.0671090126787366,0.122699339314883,0.13024960709382,0.145392462311946,NA,0.0949744027079506,0.123833317697632,0.0720995460488622,0.122501260198704,0.0930319662013164
LPI 18:2;0,LPI,GPL,LYS,18,2,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0109358946728715,0.00694681017797529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LPI 20:1;0,LPI,GPL,LYS,20,1,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0639091721793968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LPS 10:0;0,LPS,GPL,LYS,10,0,0,,0.00255149150328532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LPS 14:1;0,LPS,GPL,LYS,14,1,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0657046006825606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LPS 16:0;0,LPS,GPL,LYS,16,0,0,,0.0178787101718381,0.0146221153275662,0.0194263831334633,0.0850885531915693,0.0326677593821133,0.0241155018996123,0.00948865719693451,0.00965582074912376,0.00894978259360297,NA,NA,NA,0.00666038171035738,0.00691512474758517,0.0088855575303433,0.00646803123679787,0.00571438335170103,0.0706047945526338,0.0136361858426831,0.0181417589245797,0.0229834098847489,0.0351834144271067,0.0203261164368187,0.0240636660608889,0.0305849850633816,0.0278902256413039,0.0340142780005407,0.0337430876140852,0.0481244811652181,0.049211542511663,0.155445043644523,0.23253317765985,0.181241865860787,0.0274778299116394,0.0621021351438584,0.0361774937817603
LPS 16:1;0,LPS,GPL,LYS,16,1,0,,0.0127747421551221,0.0104366839074268,0.012215135804486,0.0387253939364966,0.0159778447689348,0.0113468363743593,0.00441815314218261,NA,0.00430931702874782,NA,NA,NA,0.00439177061363048,0.00478150024741313,0.00519533282499009,NA,NA,0.103879293000048,0.0110352935192532,0.0118218446789745,0.0145586004664387,0.0187909873597535,0.0116873528199081,0.0161562318030781,0.0178072479386562,0.01755184791012,0.0220589308972417,0.0186523257693408,0.0296363741346965,0.0315559543493057,NA,0.108121244900205,0.143231805537059,0.0126466894635658,0.0278195346354836,0.0149836219750272
LPS 18:0;0,LPS,GPL,LYS,18,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0290022704542832,NA,NA,NA,NA
LPS 18:1;0,LPS,GPL,LYS,18,1,0,,0.0108086924296733,0.00979200557095659,0.0120063173055907,0.0795574671664717,0.0295749527557966,0.0218516814847266,0.00903403962748469,0.00969237846197308,0.00940540707816555,NA,NA,NA,0.0086826421640314,0.00931549549701603,0.0113874479277175,0.00567738968127669,NA,0.0765354601832478,0.0105229633917729,0.0113399842074056,0.0159042937757624,0.0171709760784385,0.00919651652655287,0.015455869170823,0.0287780360362889,0.027655655652601,0.0392562999710347,0.0627128706580706,0.0856161099380632,0.0915956279239226,0.242471850014291,0.220470206861233,0.197438140074547,0.0405557794099043,0.0862977349978656,0.0467641016726095
PA 10:0;0_14:0;0,PA,GPL,MEM,24,0,0,,NA,NA,0.0990823113088474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.202858617897592,0.158898600275038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PA 10:0;0_16:0;0,PA,GPL,MEM,26,0,0,,0.418582510307205,0.268278210568438,0.323594588836091,0.32577182418483,0.135458664844574,0.0882350440025026,NA,NA,NA,NA,NA,NA,NA,0.0149877276203061,NA,NA,NA,NA,0.176886873333721,0.169330596794838,0.227951998622253,0.490160291098541,0.483896714199835,0.431863715009719,0.0959444446033964,0.109004290201223,0.0694495067653799,NA,NA,NA,NA,NA,NA,NA,0.0171648749728189,0.0141825357297448
PA 10:0;0_16:1;0,PA,GPL,MEM,26,1,0,,0.124149777070762,0.0598510159781455,0.0728693778638913,0.119688534433995,0.0396449885547611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0705820361694796,0.0655966504204826,0.0872729173274955,0.113098792337085,0.0908988526509061,0.088872827478696,0.0371638521050729,0.036052533237991,0.0265695603119553,NA,NA,NA,NA,NA,NA,NA,NA,NA
PA 10:0;0_18:0;0,PA,GPL,MEM,28,0,0,,NA,0.0386301452477104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0308363059927909,0.0287491657550635,0.0338018340717572,0.0461043774256138,0.0515206591342341,0.0507717837763401,0.0226872936175958,0.0200048907734002,0.0218143759678663,0.00753948800496278,NA,NA,NA,NA,NA,NA,NA,NA
PA 10:0;0_18:1;0,PA,GPL,MEM,28,1,0,,0.0822465203512246,0.0358685338261715,0.0381636159193975,0.0711942068501553,0.0424733020807295,0.0245167928415709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0447665182467467,0.0450829901651229,0.0519228512977096,0.0675784737210443,0.0581751038456088,0.0584809025930487,NA,0.0259408440431124,0.0223598922458652,NA,NA,NA,NA,NA,NA,NA,NA,0.00987264618699365
PA 10:0;0_22:1;0,PA,GPL,MEM,32,1,0,,NA,NA,NA,NA,NA,NA,NA,0.00650795978434066,NA,NA,0.00293505962196656,NA,NA,0.00555366991485216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PA 12:0;0_12:0;0,PA,GPL,MEM,24,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00137043281992565,0.137756326345143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PA 12:0;0_14:0;0,PA,GPL,MEM,26,0,0,,0.0137429449045144,0.0143175067139102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0286558659178145,0.0255728000983475,0.0246361147237844,0.0124759598832683,NA,0.0122622891389462,NA,NA,NA,NA,NA,NA,NA,NA,NA
PA 12:0;0_16:0;0,PA,GPL,MEM,28,0,0,,0.159200481398826,0.0598903924515473,0.122546311926881,0.113961797655599,0.0687918654948768,0.056320266131902,NA,0.00718276291689057,0.00578430107315423,NA,NA,NA,0.0134395399239755,NA,NA,NA,0.00609280931633298,NA,0.0428703111799108,0.0373949195348547,0.0517957966274472,0.0821467357412152,0.0892126871878925,0.0737951687501816,0.0400352370978753,0.0372633716317237,0.0259131243463423,0.00376264975677608,0.0097223202096646,0.0115502194901745,NA,NA,NA,NA,0.0143658963207642,0.013280852692894
PA 12:0;0_16:1;0,PA,GPL,MEM,28,1,0,,0.131623775767645,0.102152286906926,0.102101840094745,0.164867959285843,0.055227101005889,0.0467320638168861,0.00729143070104025,0.0181895369887431,0.0107608016017274,NA,0.024053291443767,NA,NA,0.0144848934358669,NA,0.0255103918762921,0.0286024883643342,NA,0.106303178981422,0.0818208317378483,0.113396729669152,0.116168131234512,0.117132275220777,0.111991229417587,0.095635042474899,0.0725048444104708,0.0542318545336213,0.0219653052133022,0.0249593848588939,0.033716058598805,NA,NA,NA,0.0213679729863011,0.0244836639274311,0.0205624897373223
PA 12:0;0_18:0;0,PA,GPL,MEM,30,0,0,,NA,NA,NA,0.000266656636575731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000211722756877458,0.000407104849568693,0.000476486384042763,0.000584137048384672,0.000600163223826751,0.000340894251201347,0.000292456380893167,0.000261175586932883,0.000121138713066517,NA,NA,NA,NA,NA,NA,NA,NA,NA
